Sources	BLS10_2_phage_scaffolds_rijen21.fasta	BLS10_7_phage_scaffolds_rijen21.fasta	BLS10_m1_phage_scaffolds_rijen21.fasta	BLS11_2_phage_scaffolds_rijen21.fasta	BLS11_7_phage_scaffolds_rijen21.fasta	BLS11_m1_phage_scaffolds_rijen21.fasta	BLS12_2_phage_scaffolds_rijen21.fasta	BLS12_7_phage_scaffolds_rijen21.fasta	BLS12_m1_phage_scaffolds_rijen21.fasta	BLS13_2_phage_scaffolds_rijen21.fasta	BLS13_7_phage_scaffolds_rijen21.fasta	BLS13_m1_phage_scaffolds_rijen21.fasta	BLS1_2_phage_scaffolds_rijen21.fasta	BLS1_7_phage_scaffolds_rijen21.fasta	BLS1_m1_phage_scaffolds_rijen21.fasta	BLS2_2_phage_scaffolds_rijen21.fasta	BLS2_7_phage_scaffolds_rijen21.fasta	BLS2_m1_phage_scaffolds_rijen21.fasta	BLS3_2_phage_scaffolds_rijen21.fasta	BLS3_7_phage_scaffolds_rijen21.fasta	BLS3_m1_phage_scaffolds_rijen21.fasta	BLS4_2_phage_scaffolds_rijen21.fasta	BLS4_7_phage_scaffolds_rijen21.fasta	BLS4_m1_phage_scaffolds_rijen21.fasta	BLS5_2_phage_scaffolds_rijen21.fasta	BLS5_7_phage_scaffolds_rijen21.fasta	BLS5_m1_phage_scaffolds_rijen21.fasta	BLS6_2_phage_scaffolds_rijen21.fasta	BLS6_7_phage_scaffolds_rijen21.fasta	BLS6_m1_phage_scaffolds_rijen21.fasta	BLS7_2_phage_scaffolds_rijen21.fasta	BLS7_7_phage_scaffolds_rijen21.fasta	BLS7_m1_phage_scaffolds_rijen21.fasta	BLS8_2_phage_scaffolds_rijen21.fasta	BLS8_7_phage_scaffolds_rijen21.fasta	BLS8_m1_phage_scaffolds_rijen21.fasta	BLS9_2_phage_scaffolds_rijen21.fasta	BLS9_7_phage_scaffolds_rijen21.fasta	BLS9_m1_phage_scaffolds_rijen21.fasta	BSN10_2_phage_scaffolds_rijen21.fasta	BSN10_7_phage_scaffolds_rijen21.fasta	BSN10_m1_phage_scaffolds_rijen21.fasta	BSN11_2_phage_scaffolds_rijen21.fasta	BSN11_7_phage_scaffolds_rijen21.fasta	BSN11_m1_phage_scaffolds_rijen21.fasta	BSN12_2_phage_scaffolds_rijen21.fasta	BSN12_7_phage_scaffolds_rijen21.fasta	BSN12_m1_phage_scaffolds_rijen21.fasta	BSN13_2_phage_scaffolds_rijen21.fasta	BSN13_7_phage_scaffolds_rijen21.fasta	BSN13_m1_phage_scaffolds_rijen21.fasta	BSN1_2_phage_scaffolds_rijen21.fasta	BSN1_7_phage_scaffolds_rijen21.fasta	BSN1_m1_phage_scaffolds_rijen21.fasta	BSN2_2_phage_scaffolds_rijen21.fasta	BSN2_7_phage_scaffolds_rijen21.fasta	BSN2_m1_phage_scaffolds_rijen21.fasta	BSN3_2_phage_scaffolds_rijen21.fasta	BSN3_7_phage_scaffolds_rijen21.fasta	BSN3_m1_phage_scaffolds_rijen21.fasta	BSN4_2_phage_scaffolds_rijen21.fasta	BSN4_7_phage_scaffolds_rijen21.fasta	BSN4_m1_phage_scaffolds_rijen21.fasta	BSN5_2_phage_scaffolds_rijen21.fasta	BSN5_7_phage_scaffolds_rijen21.fasta	BSN5_m1_phage_scaffolds_rijen21.fasta	BSN6_2_phage_scaffolds_rijen21.fasta	BSN6_7_phage_scaffolds_rijen21.fasta	BSN6_m1_phage_scaffolds_rijen21.fasta	BSN7_2_phage_scaffolds_rijen21.fasta	BSN7_7_phage_scaffolds_rijen21.fasta	BSN7_m1_phage_scaffolds_rijen21.fasta	BSN8_2_phage_scaffolds_rijen21.fasta	BSN8_7_phage_scaffolds_rijen21.fasta	BSN8_m1_phage_scaffolds_rijen21.fasta	BSN9_2_phage_scaffolds_rijen21.fasta	BSN9_7_phage_scaffolds_rijen21.fasta	BSN9_m1_phage_scaffolds_rijen21.fasta	INF10_phage_scaffolds_rijen21.fasta	INF1_phage_scaffolds_rijen21.fasta	INF2_phage_scaffolds_rijen21.fasta	INF3_phage_scaffolds_rijen21.fasta	INF4_phage_scaffolds_rijen21.fasta	INF5_phage_scaffolds_rijen21.fasta	INF6_phage_scaffolds_rijen21.fasta	INF7_phage_scaffolds_rijen21.fasta	INF8_phage_scaffolds_rijen21.fasta	INF9_phage_scaffolds_rijen21.fasta	X3_STUF_phage_scaffolds_rijen21.fasta	X4_STUF_phage_scaffolds_rijen21.fasta	X5_STRA_phage_scaffolds_rijen21.fasta	X6_STRA_phage_scaffolds_rijen21.fasta
BSN7_7_phage_scaffolds_rijen21.fasta	0.056229807	0.055067163	0.06933115	0.06025524	0.08359038	0.018441994	0.058768593	0.09240798	0.03735307	0.07039781	0.09429561	0.052076902	0.049092595	0.05262113	0.053623255	0.046408463	0.059034698	0.065534286	0.05436462	0.058155682	0.066184565	0.059785385	0.049429394	0.053037114	0.062677056	0.051839933	0.082019694	0.05654078	0.056449752	0.064140186	0.05997081	0.06418841	0.073753014	0.0602104	0.06744222	0.062268477	0.057818945	0.06583613	0.07647549	0.050839253	0.046978157	0.085188955	0.047292084	0.05456738	0.06412064	0.08064096	0.0491431	0.058123432	0.06031634	0.048533306	0.051577974	0.046193052	0.06162598	0.06795598	0.057658512	0.06708131	0.062394917	0.056973025	0.064628586	0.045510303	0.048395637	0.040498264	0.031350743	0.056260254	0.043273073	0.042337235	0.057944715	0.043302614	0.04797343	0.058085795	-0	0.045615517	0.05197672	0.040813304	0.04954671	0.056991752	0.052676823	0.049582954	0.07790611	0.14813235	0.12615225	0.078851484	0.09707945	0.09103008	0.093096875	0.0882941	0.12825346	0.0902298	0.06830307	0.07913462	0.08380908	0.080894135
BSN7_m1_phage_scaffolds_rijen21.fasta	0.047788538	0.048808474	0.075864725	0.054715134	0.07854089	0.04588228	0.05768394	0.08748156	0.038913142	0.065771736	0.09917936	0.041079715	0.06084884	0.04597386	0.050755687	0.045139752	0.04928462	0.054742176	0.06053944	0.07003606	0.06020389	0.050078154	0.058697466	0.060733914	0.05322461	0.052371345	0.067382306	0.06235503	0.058875907	0.05975882	0.050994065	0.08176492	0.075293	0.046569746	0.06394241	0.057625957	0.04808364	0.0491194	0.0831368	0.048068333	0.021832608	0.07470797	0.048695374	0.054571036	0.058751132	0.077697575	0.04553735	0.046613567	0.06577914	0.05365382	0.055488143	0.020974385	0.049759127	0.05958902	0.057350226	0.054024566	0.05678767	0.052249894	0.055794585	0.04378966	0.056336116	0.05049812	0.044411007	0.045471538	0.049419347	0.041068	0.04758473	0.04245176	0.034778036	0.05169537	0.045615517	-0	0.05990782	0.037458032	0.053998474	0.042308796	0.043398835	0.043447264	0.08237552	0.13850144	0.11765967	0.116213985	0.11182119	0.10813378	0.101290695	0.10613281	0.11810716	0.11834709	0.068732	0.07311172	0.07695713	0.07580244
BSN8_2_phage_scaffolds_rijen21.fasta	0.05043654	0.04696079	0.06416626	0.059143856	0.060591727	0.057999894	0.06567516	0.07249366	0.05141229	0.051480126	0.061017465	0.055623274	0.05495549	0.047385048	0.05225737	0.048190214	0.06130796	0.049983144	0.07222695	0.07566153	0.06399624	0.04602673	0.050515525	0.052447148	0.06339746	0.047234304	0.05930686	0.0648323	0.06115594	0.069904536	0.03023294	0.07084671	0.063702	0.03249957	0.04371301	0.065809846	0.04909911	0.059139267	0.04760895	0.040499408	0.053666737	0.066607036	0.04432	0.065418	0.027641749	0.053245563	0.05282546	0.038143694	0.062404864	0.05961428	0.049371853	0.057254206	0.056287453	0.06175886	0.055092912	0.0670213	0.046968587	0.05823383	0.05074179	0.044814687	0.058037654	0.055680737	0.047370337	0.048078883	0.053719997	0.048103202	0.054205257	0.054028742	0.05136266	0.045751914	0.05197672	0.05990782	-0	0.053755313	0.04818396	0.04366552	0.056201033	0.04870471	0.08965851	0.18904729	0.11833789	0.10188558	0.09131696	0.08369897	0.08188468	0.088791974	0.12511308	0.10577672	0.073854856	0.077126436	0.107561775	0.10224058
BSN8_7_phage_scaffolds_rijen21.fasta	0.058868296	0.051008265	0.063912705	0.05244392	0.06619809	0.04598554	0.05997308	0.08333952	0.025566557	0.052557576	0.10065662	0.04331311	0.04481505	0.04779502	0.05325237	0.040384054	0.05836144	0.05039813	0.05288221	0.071078725	0.051726997	0.045571934	0.039578326	0.061616734	0.060467307	0.044346903	0.06333976	0.05648642	0.05841527	0.073880814	0.056131944	0.07337597	0.058126997	0.056221407	0.06286987	0.05543857	0.052224416	0.064486414	0.06673958	0.0511615	0.041752964	0.063941315	0.049601875	0.05820646	0.057463147	0.066720985	0.0403479	0.057179246	0.07085077	0.04972841	0.059998564	0.042427126	0.05630306	0.05775914	0.048245464	0.072120816	0.054120265	0.043979056	0.05534091	0.042558912	0.04267965	0.0445838	0.042512454	0.045432396	0.04065837	0.016469615	0.060917344	0.044445932	0.036465805	0.057947386	0.040813304	0.037458032	0.053755313	-0	0.045338754	0.0574468	0.042617656	0.03995752	0.09324339	0.14157982	0.113453835	0.10678699	0.09131681	0.08414507	0.074456155	0.08417081	0.13885981	0.10710063	0.07407254	0.07663532	0.094288714	0.105685726
BSN8_m1_phage_scaffolds_rijen21.fasta	0.06313035	0.04431311	0.060252868	0.059137344	0.069037974	0.051669568	0.061565783	0.068909325	0.039633635	0.05206361	0.0811006	0.0544459	0.043441128	0.051146798	0.06697149	0.043073323	0.052203715	0.053967454	0.054754045	0.065487154	0.056824673	0.049558993	0.043838352	0.054681722	0.050793342	0.043274414	0.065482534	0.057485044	0.0475705	0.06703288	0.056782305	0.06647421	0.06649496	0.053115644	0.06003512	0.05706077	0.053626362	0.060070537	0.06838106	0.05967633	0.05168642	0.067576066	0.05176596	0.025362955	0.05718509	0.06365561	0.038439848	0.05633646	0.068078876	0.046923406	0.061325964	0.05159664	0.050816875	0.05493215	0.033707958	0.068130925	0.05709308	0.04953162	0.04861815	0.04222863	0.0446204	0.04888846	0.05276342	0.055835236	0.044199955	0.038537752	0.04860422	0.050179455	0.05557242	0.05717646	0.04954671	0.053998474	0.04818396	0.045338754	-0	0.053049963	0.051540874	0.036807958	0.07968299	0.21172799	0.08958342	0.09618727	0.09368271	0.0848693	0.08492651	0.08757642	0.112618715	0.11509303	0.062094506	0.06490636	0.0790702	0.08898598
BSN9_2_phage_scaffolds_rijen21.fasta	0.027800735	0.040204246	0.05595435	0.041584346	0.064919755	0.052087117	0.041934345	0.06778972	0.05325132	0.044074375	0.07284458	0.044666924	0.05399123	0.044296216	0.02942869	0.04855809	0.060102995	0.036247566	0.0736033	0.08261601	0.051083103	0.05310449	0.051785637	0.048993368	0.062708296	0.050163426	0.06028449	0.05906965	0.04934178	0.03589345	0.049983315	0.058165632	0.06080792	0.018087402	0.049025126	0.045858458	0.023136737	0.033113636	0.058065925	0.02832399	0.045996662	0.05888382	0.029620225	0.056947477	0.050087724	0.057661764	0.048824675	0.01793598	0.053693075	0.05829469	0.029941017	0.04078842	0.039030064	0.04419743	0.054512136	0.03247047	0.0466777	0.05533155	0.04390802	0.04056128	0.062420104	0.04696888	0.051101502	0.04789056	0.051746834	0.052158996	0.051686358	0.047025613	0.0421238	0.05912185	0.056991752	0.042308796	0.04366552	0.0574468	0.053049963	-0	0.049461976	0.043578327	0.084448904	0.11141768	0.08568265	0.11278093	0.10799946	0.112636276	0.08460438	0.11578811	0.12730965	0.11635462	0.06361297	0.061948143	0.08381601	0.09699997
BSN9_7_phage_scaffolds_rijen21.fasta	0.057023913	0.055795815	0.0770116	0.051043496	0.07552989	0.0548862	0.059252977	0.07073284	0.046327602	0.06476539	0.087690525	0.022737654	0.04735771	0.06042122	0.055006463	0.040485173	0.059517078	0.040119458	0.066756345	0.07504515	0.06193268	0.05960182	0.054405216	0.06923599	0.05835863	0.039746784	0.0626685	0.057720263	0.056787185	0.054085482	0.061095636	0.083163664	0.0664132	0.04977054	0.06008228	0.06586352	0.04971201	0.05176852	0.07318137	0.044625748	0.03995671	0.06416467	0.04638752	0.05323394	0.06552036	0.05818811	0.047944803	0.044849943	0.07279649	0.06542156	0.04575963	0.044529222	0.05834881	0.070707165	0.050432827	0.057105888	0.06526904	0.04490051	0.06466405	0.042659506	0.05840782	0.040361773	0.0543492	0.056533203	0.042333458	0.043220885	0.06760831	0.048423592	0.016068596	0.060723733	0.052676823	0.043398835	0.056201033	0.042617656	0.051540874	0.049461976	-0	0.043711066	0.090002395	0.13961488	0.1190891	0.123785496	0.11493669	0.12149977	0.114253595	0.11461573	0.1213491	0.11834156	0.08654397	0.07629245	0.092190795	0.1013803
BSN9_m1_phage_scaffolds_rijen21.fasta	0.048990164	0.051961526	0.06415965	0.049552232	0.068545744	0.052170996	0.050549656	0.06651203	0.04177891	0.051867753	0.08757216	0.04274189	0.039976433	0.04784903	0.052968517	0.035165902	0.056873016	0.041952074	0.058396623	0.06955993	0.055550296	0.041898694	0.043418072	0.05218984	0.063034855	0.030865973	0.06168919	0.047937103	0.04629438	0.05406526	0.04875762	0.0633165	0.06906648	0.043945804	0.0662259	0.05131031	0.03832649	0.05199161	0.07196063	0.048099622	0.043401748	0.06919813	0.044457193	0.04058702	0.04705667	0.06272785	0.018492311	0.046268664	0.062753126	0.056008425	0.046551686	0.04775183	0.05490642	0.052576516	0.04182893	0.053821668	0.05939946	0.022350414	0.05099258	0.03707502	0.054720793	0.037919514	0.044463582	0.04483061	0.040074367	0.03875321	0.05347884	0.04471831	0.039311633	0.054335315	0.049582954	0.043447264	0.04870471	0.03995752	0.036807958	0.043578327	0.043711066	-0	0.07744822	0.18805994	0.08633293	0.11613029	0.11875991	0.11951044	0.10248549	0.10595118	0.12281106	0.10094907	0.06558015	0.06336916	0.077710085	0.088314265
INF10_phage_scaffolds_rijen21.fasta	0.08692158	0.07828832	0.09341278	0.08354642	0.10136899	0.073079824	0.090896904	0.09907064	0.082867384	0.09260485	0.12390258	0.09192719	0.08526177	0.08599472	0.074011005	0.08933393	0.08757009	0.08801519	0.095536694	0.09928514	0.090534985	0.0908784	0.096100755	0.07818695	0.08862245	0.092410035	0.093240686	0.10005951	0.08549147	0.08817507	0.09375128	0.08073698	0.09490186	0.090208426	0.09318982	0.08740368	0.08376352	0.08920186	0.09346824	0.07226828	0.08678879	0.0918797	0.07689866	0.08777299	0.09335593	0.10064796	0.08098948	0.084573284	0.084117144	0.08733674	0.0758664	0.07816845	0.08913127	0.08405379	0.08872997	0.08683024	0.08569637	0.09083403	0.089460984	0.07538414	0.088401705	0.07876778	0.07825785	0.09599524	0.09147536	0.07948253	0.080759406	0.08566563	0.0893993	0.08127269	0.07790611	0.08237552	0.08965851	0.09324339	0.07968299	0.084448904	0.090002395	0.07744822	-0	0.12813532	0.103872985	0.08083486	0.099719904	0.10641073	0.07097975	0.06901757	0.08270359	0.067670986	0.09377696	0.091885835	0.1080816	0.11025101
INF1_phage_scaffolds_rijen21.fasta	0.13217963	0.11946288	0.20472166	0.13087547	0.13697122	0.14891866	0.13614777	0.20264372	0.14803898	0.13346998	0.12562306	0.12796886	0.18537411	0.14000264	0.14619671	0.15103933	0.160688	0.13307713	0.16522962	0.19181736	0.14841384	0.14338166	0.11239573	0.15349568	0.15292609	0.13444838	0.15623477	0.1766332	0.14300382	0.14409919	0.18478756	0.1388341	0.111128576	0.12699482	0.15520422	0.13162452	0.12783708	0.13236141	0.11295471	0.12756264	0.13090253	0.13417311	0.12432886	0.20282064	0.13252921	0.15379795	0.17409147	0.12838289	0.16121544	0.1621221	0.12398269	0.12121897	0.13984695	0.17416674	0.19413342	0.13445254	0.14254779	0.19474691	0.121523365	0.13832328	0.14077218	0.13338143	0.1514862	0.15772039	0.12990758	0.13879403	0.14369021	0.122176155	0.14054812	0.16771246	0.14813235	0.13850144	0.18904729	0.14157982	0.21172799	0.11141768	0.13961488	0.18805994	0.12813532	-0	0.084981725	0.13339578	0.12706958	0.13255578	0.12767008	0.117444016	0.17594601	0.1384159	0.16712773	0.16659829	0.136723	0.14960547
INF2_phage_scaffolds_rijen21.fasta	0.10199798	0.09257269	0.09227989	0.10649275	0.10741775	0.09643602	0.10416716	0.08171778	0.09802476	0.08250109	0.10220742	0.112990804	0.08457631	0.11018996	0.09372248	0.11277638	0.11570927	0.09415148	0.13249353	0.115033954	0.09464082	0.10192539	0.09891256	0.104650065	0.115136914	0.10285082	0.08074895	0.11020021	0.07594105	0.09813003	0.12755193	0.09027144	0.09050235	0.08934849	0.103959106	0.09252672	0.08886008	0.11046722	0.08827857	0.11125906	0.121748656	0.084080115	0.117863104	0.107564814	0.09566753	0.10622951	0.09529538	0.097532704	0.12767692	0.119742714	0.10553344	0.10573124	0.098152	0.09096524	0.11143961	0.09385293	0.10045123	0.10696316	0.08753459	0.088320896	0.11974517	0.09163801	0.09038357	0.09705962	0.10585513	0.1066091	0.098916076	0.0987439	0.10840228	0.109186105	0.12615225	0.11765967	0.11833789	0.113453835	0.08958342	0.08568265	0.1190891	0.08633293	0.103872985	0.084981725	-0	0.1119051	0.09877677	0.08918929	0.09380427	0.093988754	0.09984624	0.106872894	0.119353876	0.1198779	0.15448178	0.13981931
INF3_phage_scaffolds_rijen21.fasta	0.09550323	0.09567996	0.11469774	0.1021097	0.13173491	0.07336989	0.10451046	0.14320476	0.08680652	0.11487642	0.1497255	0.10950793	0.1200713	0.10226021	0.093764454	0.091208406	0.116850644	0.11943233	0.10244161	0.12461882	0.11006033	0.11390355	0.109767154	0.08071007	0.11339091	0.11513285	0.13339351	0.115353435	0.11137179	0.08996646	0.10107138	0.07750129	0.1205196	0.11775361	0.100775026	0.10114965	0.11061909	0.10169753	0.098759085	0.10118239	0.11398497	0.12586886	0.089898735	0.1149342	0.10374246	0.1247086	0.11428537	0.11060844	0.09049068	0.09334859	0.09178655	0.11900006	0.09865621	0.09524899	0.12687583	0.10794304	0.090079874	0.13286288	0.096578516	0.09055989	0.098670736	0.1101345	0.11579327	0.11818994	0.09793796	0.096957885	0.102944605	0.09631884	0.12679715	0.101751976	0.078851484	0.116213985	0.10188558	0.10678699	0.09618727	0.11278093	0.123785496	0.11613029	0.08083486	0.13339578	0.1119051	-0	0.03968962	0.061720014	0.09526434	0.09105896	0.12327545	0.100923784	0.103225365	0.10167133	0.12223725	0.12310236
INF4_phage_scaffolds_rijen21.fasta	0.1060459	0.09327965	0.10475647	0.09865804	0.12648933	0.08313064	0.1032502	0.1472841	0.080253445	0.09564112	0.1531028	0.09238622	0.11953815	0.10530788	0.10869754	0.094610125	0.11084432	0.10331688	0.10499015	0.123365775	0.10704785	0.10887775	0.098183274	0.08951509	0.111421555	0.10870659	0.116034836	0.12783185	0.11866948	0.0788504	0.09654627	0.08569479	0.11221456	0.11352236	0.10323395	0.104685545	0.107850775	0.09924572	0.08710586	0.112263955	0.1191843	0.10982529	0.09571102	0.11923783	0.0986795	0.12940502	0.12546366	0.10316014	0.10154084	0.098989256	0.10311202	0.11087502	0.09607534	0.096829675	0.112223096	0.11884887	0.09870796	0.11877925	0.09016346	0.09165567	0.09471677	0.11445929	0.0993419	0.10634946	0.09404599	0.08976789	0.1130186	0.09387978	0.10837976	0.11186766	0.09707945	0.11182119	0.09131696	0.09131681	0.09368271	0.10799946	0.11493669	0.11875991	0.099719904	0.12706958	0.09877677	0.03968962	-0	0.043705903	0.08647385	0.0909741	0.10169944	0.11113113	0.10963496	0.112406276	0.12839423	0.13003036
INF5_phage_scaffolds_rijen21.fasta	0.10946974	0.083428554	0.09605194	0.111621	0.10125635	0.10013909	0.09577028	0.11504173	0.07896095	0.08789904	0.11607935	0.11148392	0.11102396	0.10147707	0.09989745	0.08978991	0.09805331	0.11012515	0.101225056	0.10552741	0.10317592	0.08597157	0.084279336	0.09133169	0.09928661	0.10150774	0.10593691	0.11303446	0.11728996	0.11283927	0.090863444	0.101394765	0.098842606	0.115614824	0.09532156	0.08715577	0.10284495	0.09084413	0.10002577	0.10512428	0.10445905	0.096033946	0.08683371	0.11543155	0.09287769	0.10749221	0.13372022	0.11041699	0.09468169	0.09386285	0.09273398	0.10226503	0.08868814	0.08669285	0.11148529	0.10491672	0.088896915	0.13156012	0.07989428	0.08333189	0.0843571	0.112017244	0.10003739	0.10934095	0.089345	0.075372614	0.104647234	0.093940884	0.112272084	0.095624685	0.09103008	0.10813378	0.08369897	0.08414507	0.0848693	0.112636276	0.12149977	0.11951044	0.10641073	0.13255578	0.08918929	0.061720014	0.043705903	-0	0.081260234	0.08220718	0.10373343	0.104271896	0.1156014	0.10614952	0.12057184	0.13850962
INF6_phage_scaffolds_rijen21.fasta	0.098391056	0.080961846	0.0944164	0.1015523	0.09720184	0.10568532	0.09659434	0.14157054	0.08341562	0.0802986	0.09205406	0.10609234	0.09473194	0.10427391	0.09855606	0.08338652	0.108274736	0.09499897	0.097624674	0.09365363	0.09054425	0.09375204	0.075593285	0.08998587	0.09306304	0.09219931	0.10178967	0.10019066	0.096849315	0.110505275	0.08759028	0.12640569	0.09034405	0.11048374	0.10208231	0.092586696	0.09286128	0.10133221	0.10090512	0.08977784	0.105424695	0.09360146	0.079446584	0.1053358	0.08177314	0.112093836	0.11352836	0.09125902	0.102539934	0.091158755	0.08300459	0.075820416	0.09091244	0.08836735	0.09153016	0.102133624	0.09180541	0.10889452	0.07959116	0.084370084	0.082540646	0.101568736	0.09864022	0.10820534	0.08568165	0.07622086	0.10755507	0.08381379	0.091620386	0.100484245	0.093096875	0.101290695	0.08188468	0.074456155	0.08492651	0.08460438	0.114253595	0.10248549	0.07097975	0.12767008	0.09380427	0.09526434	0.08647385	0.081260234	-0	0.079815604	0.060328297	0.0973272	0.110534765	0.10295776	0.12655227	0.1358144
INF7_phage_scaffolds_rijen21.fasta	0.11786765	0.07238667	0.10625215	0.1146548	0.13044392	0.1003166	0.09402074	0.13177086	0.082182094	0.09879245	0.14533493	0.121856496	0.12321288	0.10338935	0.11439692	0.085524574	0.10862112	0.12506926	0.10327168	0.11973624	0.1001353	0.09826722	0.08572697	0.09867999	0.115780294	0.10395464	0.118829645	0.13038416	0.11084812	0.120725825	0.10099072	0.13168482	0.08574845	0.120949835	0.09513178	0.09799108	0.11966034	0.11136256	0.11613429	0.11318358	0.10851023	0.11058763	0.09078553	0.1099758	0.10028521	0.13604814	0.1142834	0.111680426	0.094523296	0.09063793	0.096626505	0.10411535	0.09037578	0.086064264	0.11732493	0.12047158	0.09183305	0.10137481	0.080104224	0.082903184	0.084135495	0.117938876	0.11003872	0.11049455	0.08844646	0.07821219	0.10709861	0.091018	0.11291114	0.09341524	0.0882941	0.10613281	0.088791974	0.08417081	0.08757642	0.11578811	0.11461573	0.10595118	0.06901757	0.117444016	0.093988754	0.09105896	0.0909741	0.08220718	0.079815604	-0	0.084265344	0.07978628	0.11792303	0.1113784	0.1468804	0.13354829
INF8_phage_scaffolds_rijen21.fasta	0.12698963	0.10738337	0.13475321	0.12606181	0.12235478	0.12739033	0.13590305	0.13682093	0.11080608	0.1304921	0.12563196	0.14886332	0.12864566	0.12075761	0.1350198	0.12297136	0.10786978	0.13654539	0.14434358	0.1114774	0.14213642	0.10495913	0.1322287	0.12577014	0.11036789	0.11496608	0.1427379	0.12581666	0.12266738	0.13229974	0.1209795	0.14270303	0.11963198	0.14256074	0.13928768	0.12369457	0.12221067	0.1305619	0.121318184	0.11808915	0.102962114	0.13407071	0.11776017	0.10682071	0.14454742	0.10804824	0.1291523	0.13232951	0.13414355	0.115214765	0.13591354	0.11336116	0.13542634	0.12539485	0.10315047	0.120701075	0.11846346	0.15094873	0.1251172	0.10911359	0.08787934	0.12734851	0.11012084	0.12808642	0.1254299	0.10590026	0.1193051	0.14609395	0.13298573	0.08901064	0.12825346	0.11810716	0.12511308	0.13885981	0.112618715	0.12730965	0.1213491	0.12281106	0.08270359	0.17594601	0.09984624	0.12327545	0.10169944	0.10373343	0.060328297	0.084265344	-0	0.10862791	0.1434844	0.14103161	0.15306537	0.17907962
INF9_phage_scaffolds_rijen21.fasta	0.09703201	0.110469885	0.116615094	0.119816676	0.14685336	0.09253587	0.122716285	0.1149977	0.10780751	0.11673779	0.11848265	0.11545774	0.111786395	0.117640145	0.07131982	0.11662032	0.12263805	0.11048463	0.13165873	0.14072952	0.12457206	0.1129767	0.14035279	0.09378155	0.11648177	0.12630475	0.12699322	0.13116439	0.11495331	0.11859664	0.13410105	0.08245849	0.12629573	0.10759117	0.11824235	0.121543124	0.11714873	0.12663029	0.11285398	0.0700358	0.12364842	0.10649864	0.07264587	0.11568588	0.13361137	0.106308855	0.114031315	0.120290175	0.08222459	0.124788895	0.077686705	0.12391221	0.13153449	0.11675669	0.122444406	0.12620912	0.119163066	0.11489843	0.108613335	0.08566657	0.12324148	0.11487729	0.1181065	0.09410087	0.11242644	0.111345485	0.10629341	0.092205234	0.1138805	0.11203523	0.0902298	0.11834709	0.10577672	0.10710063	0.11509303	0.11635462	0.11834156	0.10094907	0.067670986	0.1384159	0.106872894	0.100923784	0.11113113	0.104271896	0.0973272	0.07978628	0.10862791	-0	0.14274497	0.12993868	0.13228372	0.14072995
X3_STUF_phage_scaffolds_rijen21.fasta	0.058898337	0.061187603	0.06250905	0.059082087	0.090977676	0.06503315	0.057236392	0.10933074	0.06912598	0.07510528	0.12695985	0.07098975	0.07745522	0.068484	0.070391476	0.059424676	0.07548002	0.066420086	0.06295282	0.0966145	0.06859266	0.07526046	0.08460999	0.058159634	0.07018752	0.07692772	0.08801715	0.066255435	0.083347	0.0639987	0.06071639	0.09034424	0.07685519	0.067929976	0.06728791	0.05761909	0.059843637	0.07062057	0.07246589	0.07434085	0.07462893	0.083651416	0.06514961	0.070355885	0.06454536	0.11089998	0.066590704	0.059447426	0.07876246	0.06854436	0.0675189	0.071661375	0.05303996	0.05326539	0.07805391	0.06290981	0.05577176	0.07510285	0.05798512	0.06351078	0.08155447	0.073733695	0.06863237	0.07942965	0.06929098	0.077006385	0.066847906	0.068455	0.07111732	0.07395346	0.06830307	0.068732	0.073854856	0.07407254	0.062094506	0.06361297	0.08654397	0.06558015	0.09377696	0.16712773	0.119353876	0.103225365	0.10963496	0.1156014	0.110534765	0.11792303	0.1434844	0.14274497	-0	0.03260312	0.091868185	0.093217164
X4_STUF_phage_scaffolds_rijen21.fasta	0.05742755	0.06655806	0.06755503	0.050221745	0.096352346	0.074193336	0.04973602	0.11563067	0.07146703	0.07300134	0.13022353	0.07067524	0.079704784	0.06495804	0.06960638	0.05745049	0.08783227	0.060065314	0.063462645	0.09708591	0.0679116	0.084006764	0.0802357	0.056647282	0.081760004	0.08250555	0.085125625	0.07021465	0.08181894	0.060935568	0.05604722	0.09473865	0.078274384	0.07154507	0.06717332	0.060050424	0.058253564	0.06702211	0.079500146	0.078953825	0.08323339	0.08223099	0.058082763	0.07113477	0.060025953	0.10793451	0.06734162	0.058441836	0.072046995	0.06674725	0.060589112	0.08316107	0.050112356	0.06185351	0.08338572	0.057726786	0.0598845	0.07530715	0.05794011	0.056096546	0.08215095	0.0681765	0.07777855	0.08861138	0.061955128	0.07654505	0.06492935	0.07250831	0.06918563	0.07275933	0.07913462	0.07311172	0.077126436	0.07663532	0.06490636	0.061948143	0.07629245	0.06336916	0.091885835	0.16659829	0.1198779	0.10167133	0.112406276	0.10614952	0.10295776	0.1113784	0.14103161	0.12993868	0.03260312	-0	0.07922134	0.08290555
